Hospital NHFD code,Hospital name,"When patients present to your ED with a new hip fracture, what type of ward would they normally be placed on until they go to theatre for their hip operation?",Other,"If patients with hip fracture have been started on oral osteoporosis treatment during their admission, how do you support them, so that you know they are able to continue this after discharge?",Are you aware of the requirement to record Peri-Prosthetic Femoral Fracture (PPFF) in the mandatory national audit (NHFD)? ,Do you routinely input details of patients sustaining PPFF into the NHFD?,"If no, why not?","In your hospital, will a senior (ST3+) orthogeriatrician routinely try to review all patients admitted with a PPFF?",How many consultant orthopaedic surgeons or SAS grade surgeons are there within in your hospital who operate on trauma patients when required?,Around a THR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a TKR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a THR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,Around a TKR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,"Around a THR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ","Around a TKR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ",PPFF around a THR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery? ,PPFF around a THR: How frequently are patients transferred?,PPFF around a THR: Why are patients transferred?,PPFF around a THR: Are patients transferred directly from your emergency department?,PPFF around a THR: Which hospital do you transfer these patients to?,PPFF around a TKR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,PPFF around a TKR: How frequently are patients transferred?,PPFF around a TKR: Why are patients transferred?,PPFF around a TKR: Are patients transferred directly from your emergency department?,PPFF around a TKR: Which hospital do you transfer these patients to?,Patients with Hip Fracture (not PPFF): Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): How frequently are patients transferred?,Patients with Hip Fracture (not PPFF): Why are patients transferred?,Patients with Hip Fracture (not PPFF): Are patients transferred directly from your emergency department?,Patients with Hip Fracture (not PPFF): Which hospital do you transfer these patients to?,Patients with a PPFF around a THR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a THR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a THR: Where do you receive patients from?,Patients with a PPFF around a TKR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a TKR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a TKR: Where do you receive patients from?,Patients with Hip Fracture (not PPFF): Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): Does this follow a formalised process/policy or on an ad hoc basis?,Patients with Hip Fracture (not PPFF): Where do you receive them from?,For THR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For THR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF),For hips: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For knees: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For hips: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,For knees: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,"Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Surgeon availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Theatre availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Kit availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Patient optimisation",Case scenario: How would you manage this patient?,"Case scenario: If you selected revision surgery, (or a combination) what type of implant would you use? (Please select one)",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,"Case scenario: If you selected open reduction and internal fixation (or a combination), what type of plate would you use (brand and name)? ",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,Case scenario: Would you permit the patient to weight bear the day after surgery? (Please select one),Case scenario: Would the operation be performed in your own hospital?,Case scenario: Who would this operation be performed by? (Select one),Case scenario: Would you routinely aspirate prior to revision or fixation?
CMI,Cumberland Infirmary,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,No,12,4,5,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),3,1,NA,2,Revision surgery,"A long stemmed, distally locked prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
COC,Countess of Chester Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,13,12,12,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,4,1,Open reduction and internal fixation with existing stem,,,Zimmer Periprosthetic Plate + Cable,On the shelf,Yes fully weight bearing,Yes on the same site,General on call T&O surgeon,No
COL,Colchester General Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,14,3,3,No,No,Yes,Yes,Yes,Occasionally,Pathological periprosthetic fracture,No,Royal National Orthopaedic Hospital (RNO),Yes,Occasionally,Pathological periprosthetic fracture,No,Royal National Orthopaedic Hospital (RNO),No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,1,3,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
CRG,Craigavon Area Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,11,4,6,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,1,4,3,Open reduction and internal fixation with existing stem,,,Zimmer Cable System,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
DAR,Darlington Memorial Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,9,0,0,No,No,No,No,Yes,Exclusively,No facilities on site,No,University Hospital of North Durham (DRY),Yes,Exclusively,No facilities on site,No,University Hospital of North Durham (DRY),No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),NA,NA,NA,NA,Revision surgery,Long stem cemented prosthesis,On the shelf,,,Yes fully weight bearing,No would be transferred to a local specialist centre,Hip specialist with revision practice,No
DER,Royal Derby Hospital,Another type of ward,Dedicated Hip Fracture ward,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,21,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,Queens Hospital (BRT),Yes,Ad hoc basis,Queens Hospital (BRT),Yes,Ad hoc basis,Queens Hospital (BRT),Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,3,4,Open reduction and internal fixation with existing stem,,,Zimmer Biomet NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
DRY,University Hospital of North Durham,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,9,5,3,Yes,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Formalised process/policy,Darlington Memorial Hospital (DAR),Yes,Formalised process/policy,Darlington Memorial Hospital (DAR),No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),4,2,1,3,Revision surgery,Long stem cemented prosthesis,On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
DVH,Darent Valley Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,No,Yes,,Yes,10,4,4,No,No,No,No,Yes,Occasionally,This happened once due to lack of ITU beds,No,King's College Hospital (KCH),No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,4,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,N/A,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
ENH,East and North Herts Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,18,3,2,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),1,2,4,3,Open reduction and internal fixation with existing stem,,,Zimmer NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
ESU,East Surrey Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,No,No,Additional resources and training is required,No,12,2,2,Yes,Yes,No,No,Yes,Occasionally,Trust will not cover cost,No,St George's Hospital (GEO),Yes,Occasionally,Trust will not fund proximal femoral replacement,No,St George's Hospital (GEO),No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),NA,1,2,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,4.5 Large fragment dynamic compression plate and steel cables,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
FAZ,University Hospital Aintree,Shared-care orthopaedic/orthogeriatric ward,,Not done,Yes,Yes,,No,40,6,7,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,Royal Liverpool University Hospital (RLU),Yes,Ad hoc basis,Royal Liverpool University Hospital (RLU),Yes,Ad hoc basis,Royal Liverpool University Hospital (RLU),Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,3,4,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Synthes Condylar Plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
FGH,Furness General,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,17,2,0,No,No,No,No,Yes,Occasionally,,No,Royal Lancaster Infirmary (RLI),Yes,Exclusively,We do not have a revision knee surgeon on site,No,Royal Lancaster Infirmary (RLI),No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,4,1,3,2,A combination of both revision and fixation,Long stem cemented prosthesis,Loan kit from company,Dupuy Synthes locking plate,Loan kit from company,Non-weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
FRM,Frimley Park Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,22,7,6,No,No,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,4,3,1,2,A combination of both revision and fixation,"A long stemmed, distally locked prosthesis",On the shelf,VA condylar or NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
FRY,Southmead Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,18,8,5,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Bristol Royal Infirmary (BRI),Weston General Hospital (WGH)",Yes,Ad hoc basis,"Bristol Royal Infirmary (BRI),Weston General Hospital (WGH)",Yes,Ad hoc basis,"Royal United Hospital Bath (BAT),Weston General Hospital (WGH),Bristol Royal Infirmary (BRI)",Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),1,3,2,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
GEO,St George's Hospital,Another type of ward,COVID screening ward,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,20,2,2,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"St Peter's Hospital (SPH),St Helier Hospital (SHC),Kingston Hospital (KTH),Frimley Park Hospital (FRM),East Surrey Hospital (ESU),Mayday University Hospital (MAY),Epsom Hospital (EPS),Royal Surrey County Hospital (RSU)",Yes,Ad hoc basis,"St Peter's Hospital (SPH),St Helier Hospital (SHC),Kingston Hospital (KTH),Frimley Park Hospital (FRM),East Surrey Hospital (ESU),Mayday University Hospital (MAY),Epsom Hospital (EPS),Royal Surrey County Hospital (RSU)",Yes,Ad hoc basis,Kingston Hospital (KTH),Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),2,1,4,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Periprosthetic plate (Zimmer NCB),Loan kit from company,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
GGH,"Diana, Princess of Wales Hospital",Another type of ward,"A general ward designed to accept all Medicine and Surgery Pts. This is due to swabbing for COVID, then they go on to an orthopaedic ward.",They are routinely followed-up through an arrangement with our local FLS,No,No,The Trauma co-ordinator is new in post and was not aware of this requirement,No,7,6,6,No,No,No,No,Yes,Occasionally,Usually both sites are full so can't be done,No,Scunthorpe General Hospital (SCU),Yes,Occasionally,Usually full so can't be done,No,Scunthorpe General Hospital (SCU),Yes,Occasionally,Usually both sites are full so can't be done,No,Scunthorpe General Hospital (SCU),Yes,Ad hoc basis,Scunthorpe General Hospital (SCU),Yes,Ad hoc basis,Scunthorpe General Hospital (SCU),Yes,Ad hoc basis,Scunthorpe General Hospital (SCU),Yes,Yes,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,3,1,4,2,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,Depuy,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
GLO,Gloucestershire Royal Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,No,Lack of contracted time for data coordinator and would need expansion of staff to accomodate extra work load for PPFF data entry to maintain quality,No,28,6,10,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,3,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
GWE,The Grange University Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,26,10,10,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),3,1,4,2,Open reduction and internal fixation with existing stem,,,NCB,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
GWH,"Queen Elizabeth Hospital, Woolwich",Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,No,No,We started collecting this information in November 2021,No,10,7,7,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,No,Cases post-operatively (XR review),Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,NA,NA,NA,NA,Open reduction and internal fixation with existing stem,,,"Synthes, large fragment plate and cables",On the shelf,Partial weight bearing,Yes on the same site,General on call T&O surgeon,No
GWY,Ysbyty Gwynedd Hospital,Orthopaedic/trauma ward,,They are routinely contacted by letter to check/support persistence,Yes,Yes,,Yes,23,4,4,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,1,4,Open reduction and internal fixation with existing stem,,,Depuy Locking plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
HAR,Harrogate District Hospital,A more general ward designed to accept all types of acute surgical patients,,Not done,Yes,Yes,,Yes,14,3,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,2,3,1,4,Open reduction and internal fixation with existing stem,,,Zimmer NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
HCH,County Hospital Hereford,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,17,12,12,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,N/A,Yes,Ad hoc basis,N/A,Yes,Ad hoc basis,N/A,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,3,1,2,4,Open reduction and internal fixation with existing stem,,,Synth,On the shelf,Yes fully weight bearing,Yes on the same site,General on call T&O surgeon,No
HIL,Hillingdon Hospital,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,No,12,11,11,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases post-operatively (XR review),Cases post-operatively (XR review),2,4,3,1,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,DALL-MILES,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
HOM,Homerton Hospital,A more general ward designed to accept all types of acute surgical patients,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,0,1,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),2,4,1,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,Nil,Loan kit from company,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
HOR,Horton General Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,6,0,0,No,No,No,No,Yes,Exclusively,No revision surgeons available at our hospital,Yes,Nuffield Orthopaedic Centre (NOC),Yes,Occasionally,No revision surgeon available at our hospital,Yes,Nuffield Orthopaedic Centre (NOC),No,,,,,No,,,No,,,Yes,Formalised process/policy,John Radcliffe Hospital (RAD),No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),4,2,1,3,Open reduction and internal fixation with existing stem,,,Synthes,On the shelf,Yes fully weight bearing,Yes on the same site,General on call T&O surgeon,No
HRI,Hull Royal Infirmary,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,No,22,5,4,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Scunthorpe General Hospital (SCU),York District Hospital (YDH),Scarborough General Hospital (SCA)",Yes,Ad hoc basis,"Scunthorpe General Hospital (SCU),York District Hospital (YDH),Scarborough General Hospital (SCA)",Yes,Ad hoc basis,"Scunthorpe General Hospital (SCU),York District Hospital (YDH),Scarborough General Hospital (SCA)",Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,2,1,4,3,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Zimmer NCB,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
HUD,Huddersfield Royal Infirmary,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,16,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,2,3,4,Open reduction and internal fixation with existing stem,,,Stryker locking plate with bone fresh frozen strut graft,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
IOW,"St Mary's Hospital, Newport",Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,8,4,4,No,No,No,No,Yes,Occasionally,Specialist implants required,No,"Queen Alexandra Hospital (QAP),Southampton General Hospital (SGH)",Yes,Occasionally,Specialist implants required,No,"Queen Alexandra Hospital (QAP),Southampton General Hospital (SGH)",No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,3,2,4,Open reduction and internal fixation with existing stem,,,Zimmer NCB plate,Loan kit from company,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
IPS,The Ipswich Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,12,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,NA,3,2,4,Revision surgery,"A long stemmed, distally locked prosthesis",Loan kit from company,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
JPH,James Paget Hospital,Orthopaedic/trauma ward,,They are routinely contacted by letter to check/support persistence,Yes,Yes,,Yes,18,4,2,No,No,No,No,Yes,Occasionally,The Trust is unable to accomodate patients with an Indwelling Cardiac Defibrillator (ICD) perioperatively,Yes,Norfolk and Norwich Hospital (NOR),Yes,Occasionally,The Trust is unable to accomodate patients with an Indwelling Cardiac Defibrillator (ICD) perioperatively,Yes,Norfolk and Norwich Hospital (NOR),Yes,Occasionally,The Trust is unable to accomodate patients with an Indwelling Cardiac Defibrillator (ICD) perioperatively,Yes,Norfolk and Norwich Hospital (NOR),No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,3,1,NA,2,Open reduction and internal fixation with existing stem,,,Dall Miles plate and cables (or Zimmer NCB - hired in),On the shelf,Partial weight bearing,Yes on the same site,General on call T&O surgeon,No
KCH,King's College Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,20,6,6,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Formalised process/policy,"Medway Maritime Hospital (MDW),Princess Royal University Hospital (Bromley) (BRO),Queen Elizabeth Hospital, Woolwich (GWH),Tunbridge Wells Hospital (TUN),William Harvey Hospital (WHH),Darent Valley Hospital (DVH),Queen Elizabeth the Queen Mother Hospital (QEQ),University Hospital Lewisham (LEW)",Yes,Formalised process/policy,"Medway Maritime Hospital (MDW),Princess Royal University Hospital (Bromley) (BRO),Queen Elizabeth Hospital, Woolwich (GWH),Tunbridge Wells Hospital (TUN),William Harvey Hospital (WHH),University Hospital Lewisham (LEW),Darent Valley Hospital (DVH),Queen Elizabeth the Queen Mother Hospital (QEQ)",No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,3,2,NA,NA,Open reduction and internal fixation with existing stem,,,Zimmer NCB plate,Loan kit from company,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
KGH,Kettering General Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,15,3,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),1,2,NA,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
KMH,Kings Mill Hospital,A more general ward designed to accept all types of acute surgical patients,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,14,6,5,Yes,Yes,No,No,Yes,Occasionally,Acetabular/pelvic fracture expertise,No,University Hospital Queens Medical Centre (UHN),No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),2,1,4,3,Open reduction and internal fixation with existing stem,,,Synthes,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
